date,time,timestamp,date_of_week,hour,quarter_of_year,month,day_of_year,day_of_month,week_of_year,is_lunch_break,is_class_time,is_weekday,is_Thai_holiday,is_exam_period,academic_calendar,weather_condition,temperature_normalized,humidity_normalized,wind_speed_normalized,pressure_normalized,count_1204,count_0412,count_1211
10/1/2019,14:00,10/1/2019 14:00,5,14,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-1.141778824,1.333420513,-0.925943605,1.553170533,1,1,0
10/1/2019,15:00,10/1/2019 15:00,5,15,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-0.405689813,0.638430667,-0.925943605,1.553170533,1,2,0
10/1/2019,10:00,10/1/2019 10:00,5,10,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-0.037645308,-0.195557148,-0.925943605,1.243279687,0,0,0
10/1/2019,11:00,10/1/2019 11:00,5,11,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,0.330399197,-0.68205004,-0.387006922,0.933388841,0,0,0
10/1/2019,12:00,10/1/2019 12:00,5,12,1,1,10,10,2,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.68205004,-0.387006922,0.623497995,0,0,0
10/1/2019,13:00,10/1/2019 13:00,5,13,1,1,10,10,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.404054102,-0.117538581,0.623497995,0,0,0
10/1/2019,16:00,10/1/2019 16:00,5,16,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.68205004,-0.387006922,0.623497995,0,1,0
10/1/2019,17:00,10/1/2019 17:00,5,17,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.473553087,-0.925943605,0.623497995,0,0,0
10/1/2019,18:00,10/1/2019 18:00,5,18,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.195557148,-0.925943605,0.623497995,0,0,0
10/1/2019,19:00,10/1/2019 19:00,5,19,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,0.08243879,-1.464880288,0.933388841,0,0,0
10/1/2019,20:00,10/1/2019 20:00,5,20,1,1,10,10,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,0.360434729,-1.734348629,1.243279687,0,0,0
11/1/2019,07:00,11/1/2019 07:00,6,7,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.693845581,1.680915436,-1.464880288,1.243279687,0,0,1
11/1/2019,09:00,11/1/2019 09:00,6,9,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.693845581,2.028410359,-2.273285312,1.553170533,3,0,0
11/1/2019,12:00,11/1/2019 12:00,6,12,1,1,11,11,2,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.141778824,0.98592559,-2.273285312,1.863061378,2,0,0
11/1/2019,08:00,11/1/2019 08:00,6,8,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-0.773734319,0.638430667,-0.925943605,1.863061378,1,0,0
11/1/2019,11:00,11/1/2019 11:00,6,11,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Haze,-0.037645308,-0.195557148,-0.656475264,1.863061378,1,1,0
11/1/2019,10:00,11/1/2019 10:00,6,10,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.404054102,-0.925943605,1.553170533,0,0,0
11/1/2019,13:00,11/1/2019 13:00,6,13,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-1.099043948,0.960334785,0.933388841,0,0,0
11/1/2019,14:00,11/1/2019 14:00,6,14,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,0.151929761,0.623497995,0,0,0
11/1/2019,15:00,11/1/2019 15:00,6,15,1,1,11,11,2,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,-0.387006922,0.313607149,0,0,0
11/1/2019,16:00,11/1/2019 16:00,6,16,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,-0.656475264,0.313607149,0,0,0
11/1/2019,17:00,11/1/2019 17:00,6,17,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.68205004,-1.464880288,0.313607149,0,0,0
11/1/2019,18:00,11/1/2019 18:00,6,18,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.68205004,-1.464880288,0.623497995,0,0,0
11/1/2019,19:00,11/1/2019 19:00,6,19,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.195557148,-2.273285312,0.623497995,0,0,0
11/1/2019,20:00,11/1/2019 20:00,6,20,1,1,11,11,2,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.195557148,-2.273285312,0.933388841,0,0,0
12/1/2019,07:00,12/1/2019 07:00,7,7,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fog,-2.061890086,2.028410359,-2.273285312,1.243279687,0,0,0
12/1/2019,08:00,12/1/2019 08:00,7,8,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fog,-1.693845581,1.680915436,-0.925943605,1.553170533,0,0,0
12/1/2019,09:00,12/1/2019 09:00,7,9,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-1.141778824,1.333420513,-1.464880288,1.863061378,0,0,0
12/1/2019,10:00,12/1/2019 10:00,7,10,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.405689813,0.638430667,-1.734348629,1.553170533,0,0,0
12/1/2019,11:00,12/1/2019 11:00,7,11,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.404054102,-0.117538581,1.553170533,0,0,0
12/1/2019,12:00,12/1/2019 12:00,7,12,1,1,12,12,2,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,-0.117538581,1.243279687,0,0,0
12/1/2019,13:00,12/1/2019 13:00,7,13,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,0.151929761,0.933388841,0,0,0
12/1/2019,14:00,12/1/2019 14:00,7,14,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.307540902,-0.656475264,0.623497995,0,0,0
12/1/2019,15:00,12/1/2019 15:00,7,15,1,1,12,12,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.099043948,-0.387006922,0.313607149,0,0,0
12/1/2019,16:00,12/1/2019 16:00,7,16,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.099043948,-0.925943605,0.313607149,0,0,0
12/1/2019,17:00,12/1/2019 17:00,7,17,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.307540902,-0.925943605,0.313607149,0,0,0
12/1/2019,18:00,12/1/2019 18:00,7,18,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,-0.656475264,0.313607149,0,0,0
12/1/2019,19:00,12/1/2019 19:00,7,19,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.473553087,-2.273285312,0.623497995,0,0,0
12/1/2019,20:00,12/1/2019 20:00,7,20,1,1,12,12,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.195557148,-0.387006922,0.933388841,0,0,0
13/1/2019,07:00,13/1/2019 07:00,1,7,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fog,-1.693845581,1.680915436,-2.273285312,1.243279687,0,0,0
13/1/2019,08:00,13/1/2019 08:00,1,8,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fog,-1.325801076,0.638430667,-0.925943605,1.553170533,0,0,0
13/1/2019,09:00,13/1/2019 09:00,1,9,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.195557148,0.151929761,1.553170533,0,0,0
13/1/2019,10:00,13/1/2019 10:00,1,10,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.68205004,0.151929761,1.553170533,0,0,0
13/1/2019,11:00,13/1/2019 11:00,1,11,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,0.421398102,1.553170533,0,0,0
13/1/2019,12:00,13/1/2019 12:00,1,12,1,1,13,13,2,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.514421449,-1.099043948,0.421398102,1.243279687,0,0,0
13/1/2019,13:00,13/1/2019 13:00,1,13,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.514421449,-1.099043948,0.151929761,0.933388841,0,0,0
13/1/2019,14:00,13/1/2019 14:00,1,14,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.514421449,-1.099043948,-0.387006922,0.623497995,0,0,0
13/1/2019,15:00,13/1/2019 15:00,1,15,1,1,13,13,2,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.446538871,-0.387006922,0.313607149,0,0,0
13/1/2019,16:00,13/1/2019 16:00,1,16,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.446538871,-0.656475264,0.313607149,0,0,0
13/1/2019,17:00,13/1/2019 17:00,1,17,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.446538871,-0.925943605,0.313607149,0,0,0
13/1/2019,18:00,13/1/2019 18:00,1,18,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,-1.464880288,0.313607149,0,0,0
13/1/2019,19:00,13/1/2019 19:00,1,19,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.473553087,-2.273285312,0.623497995,0,0,0
13/1/2019,20:00,13/1/2019 20:00,1,20,1,1,13,13,2,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.473553087,-1.464880288,0.623497995,0,0,0
14/1/2019,07:00,14/1/2019 07:00,2,7,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.693845581,1.680915436,-1.734348629,0.623497995,0,0,1
14/1/2019,08:00,14/1/2019 08:00,2,8,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.325801076,1.680915436,-2.273285312,0.933388841,0,0,0
14/1/2019,09:00,14/1/2019 09:00,2,9,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.141778824,1.333420513,-0.925943605,1.243279687,0,0,0
14/1/2019,10:00,14/1/2019 10:00,2,10,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-0.405689813,0.638430667,-0.925943605,1.243279687,0,0,0
14/1/2019,11:00,14/1/2019 11:00,2,11,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.195557148,-0.925943605,0.933388841,0,0,0
14/1/2019,12:00,14/1/2019 12:00,2,12,1,1,14,14,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.404054102,-0.387006922,0.623497995,0,0,0
14/1/2019,13:00,14/1/2019 13:00,2,13,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,0.151929761,0.313607149,0,0,0
14/1/2019,14:00,14/1/2019 14:00,2,14,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-0.890546994,-0.387006922,0.107013252,0,0,0
14/1/2019,15:00,14/1/2019 15:00,2,15,1,1,14,14,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.307540902,-0.387006922,-0.202877594,0,0,0
14/1/2019,16:00,14/1/2019 16:00,2,16,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.882465954,-1.307540902,-0.387006922,-0.202877594,0,0,0
14/1/2019,17:00,14/1/2019 17:00,2,17,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-1.099043948,-0.925943605,0.107013252,0,0,0
14/1/2019,18:00,14/1/2019 18:00,2,18,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.890546994,-0.925943605,0.107013252,0,0,0
14/1/2019,19:00,14/1/2019 19:00,2,19,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.890546994,-1.464880288,0.313607149,0,0,0
14/1/2019,20:00,14/1/2019 20:00,2,20,1,1,14,14,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.195557148,-0.656475264,0.313607149,0,0,0
15/1/2019,07:00,15/1/2019 07:00,3,7,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.693845581,2.028410359,-0.656475264,0.623497995,0,0,1
15/1/2019,10:00,15/1/2019 10:00,3,10,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.693845581,2.028410359,-0.117538581,0.933388841,1,0,0
15/1/2019,11:00,15/1/2019 11:00,3,11,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.325801076,1.680915436,-0.656475264,1.243279687,1,0,0
15/1/2019,13:00,15/1/2019 13:00,3,13,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-0.773734319,1.333420513,-1.464880288,1.243279687,1,0,0
15/1/2019,08:00,15/1/2019 08:00,3,8,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-0.405689813,0.98592559,-2.273285312,1.243279687,0,0,0
15/1/2019,09:00,15/1/2019 09:00,3,9,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-0.037645308,0.360434729,-1.464880288,0.933388841,0,0,0
15/1/2019,12:00,15/1/2019 12:00,3,12,1,1,15,15,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.68205004,-0.656475264,0.623497995,0,0,0
15/1/2019,14:00,15/1/2019 14:00,3,14,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.404054102,-0.925943605,0.313607149,0,0,0
15/1/2019,15:00,15/1/2019 15:00,3,15,1,1,15,15,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,0.330399197,-0.404054102,-0.925943605,0.107013252,0,0,0
15/1/2019,16:00,15/1/2019 16:00,3,16,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,0.330399197,-0.68205004,-0.656475264,0.107013252,0,1,0
15/1/2019,17:00,15/1/2019 17:00,3,17,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,0.330399197,-0.404054102,-0.656475264,0.107013252,0,0,0
15/1/2019,18:00,15/1/2019 18:00,3,18,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.473553087,-0.925943605,0.107013252,0,0,0
15/1/2019,19:00,15/1/2019 19:00,3,19,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.195557148,-1.464880288,0.313607149,0,0,0
15/1/2019,20:00,15/1/2019 20:00,3,20,1,1,15,15,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.195557148,-1.464880288,0.623497995,0,0,0
16/1/2019,07:00,16/1/2019 07:00,4,7,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.325801076,1.333420513,-2.273285312,0.623497995,0,0,2
16/1/2019,09:00,16/1/2019 09:00,4,9,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.325801076,1.680915436,-0.656475264,0.933388841,1,0,0
16/1/2019,16:00,16/1/2019 16:00,4,16,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fog,-1.141778824,1.333420513,-0.925943605,1.243279687,1,0,0
16/1/2019,08:00,16/1/2019 08:00,4,8,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,0.638430667,-0.656475264,1.243279687,0,0,0
16/1/2019,10:00,16/1/2019 10:00,4,10,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-0.405689813,-0.195557148,-0.656475264,1.243279687,0,0,0
16/1/2019,11:00,16/1/2019 11:00,4,11,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.68205004,-0.387006922,0.933388841,0,0,0
16/1/2019,12:00,16/1/2019 12:00,4,12,1,1,16,16,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-0.68205004,-0.656475264,0.623497995,0,0,0
16/1/2019,13:00,16/1/2019 13:00,4,13,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.514421449,-1.516037856,-0.117538581,0.623497995,0,0,0
16/1/2019,14:00,16/1/2019 14:00,4,14,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.307540902,-0.117538581,0.313607149,0,1,0
16/1/2019,15:00,16/1/2019 15:00,4,15,1,1,16,16,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.307540902,-0.387006922,0.107013252,0,2,0
16/1/2019,17:00,16/1/2019 17:00,4,17,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.307540902,-0.387006922,0.313607149,0,0,0
16/1/2019,18:00,16/1/2019 18:00,4,18,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-1.099043948,-0.656475264,0.313607149,0,0,0
16/1/2019,19:00,16/1/2019 19:00,4,19,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.68205004,-1.464880288,0.313607149,0,0,0
16/1/2019,20:00,16/1/2019 20:00,4,20,1,1,16,16,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.473553087,-1.734348629,0.623497995,0,0,0
17/1/2019,07:00,17/1/2019 07:00,5,7,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-2.061890086,0.638430667,-1.734348629,0.933388841,0,0,1
17/1/2019,10:00,17/1/2019 10:00,5,10,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.693845581,0.012939806,-0.387006922,1.243279687,2,0,0
17/1/2019,13:00,17/1/2019 13:00,5,13,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.141778824,-0.473553087,0.151929761,1.553170533,1,0,0
17/1/2019,08:00,17/1/2019 08:00,5,8,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.960045979,-0.117538581,1.553170533,0,0,0
17/1/2019,09:00,17/1/2019 09:00,5,9,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.890546994,0.151929761,1.243279687,0,0,0
17/1/2019,11:00,17/1/2019 11:00,5,11,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.890546994,0.421398102,1.243279687,0,0,0
17/1/2019,12:00,17/1/2019 12:00,5,12,1,1,17,17,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,1.499271468,0.933388841,0,0,0
17/1/2019,14:00,17/1/2019 14:00,5,14,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,0.151929761,0.623497995,0,0,0
17/1/2019,15:00,17/1/2019 15:00,5,15,1,1,17,17,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,-0.656475264,0.313607149,0,0,0
17/1/2019,16:00,17/1/2019 16:00,5,16,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,-0.117538581,0.107013252,0,0,0
17/1/2019,17:00,17/1/2019 17:00,5,17,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.099043948,-0.656475264,0.313607149,0,0,0
17/1/2019,18:00,17/1/2019 18:00,5,18,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.68205004,-0.925943605,0.313607149,0,1,0
17/1/2019,19:00,17/1/2019 19:00,5,19,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.473553087,-0.117538581,0.623497995,0,0,0
17/1/2019,20:00,17/1/2019 20:00,5,20,1,1,17,17,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.195557148,-0.656475264,0.623497995,0,0,0
18/1/2019,07:00,18/1/2019 07:00,6,7,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-2.061890086,0.290935744,-0.387006922,1.243279687,0,0,1
18/1/2019,08:00,18/1/2019 08:00,6,8,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Partly Cloudy,-2.061890086,0.290935744,-0.117538581,1.553170533,1,0,0
18/1/2019,10:00,18/1/2019 10:00,6,10,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.693845581,-0.265056133,0.151929761,1.863061378,1,0,0
18/1/2019,14:00,18/1/2019 14:00,6,14,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.325801076,-0.473553087,0.151929761,1.863061378,1,1,0
18/1/2019,09:00,18/1/2019 09:00,6,9,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.141778824,-0.751549025,0.421398102,1.863061378,0,0,0
18/1/2019,11:00,18/1/2019 11:00,6,11,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.68205004,0.421398102,1.863061378,0,0,0
18/1/2019,12:00,18/1/2019 12:00,6,12,1,1,18,18,3,YES,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.68205004,0.151929761,1.243279687,0,1,0
18/1/2019,13:00,18/1/2019 13:00,6,13,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.473553087,-0.656475264,0.933388841,0,0,0
18/1/2019,15:00,18/1/2019 15:00,6,15,1,1,18,18,3,NO,YES,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.473553087,0.151929761,0.623497995,0,0,0
18/1/2019,16:00,18/1/2019 16:00,6,16,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-0.773734319,-0.473553087,0.421398102,0.623497995,0,0,0
18/1/2019,17:00,18/1/2019 17:00,6,17,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.141778824,-0.473553087,0.960334785,0.623497995,0,0,0
18/1/2019,18:00,18/1/2019 18:00,6,18,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.325801076,-0.265056133,0.151929761,0.933388841,0,0,0
18/1/2019,19:00,18/1/2019 19:00,6,19,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-1.693845581,0.012939806,0.151929761,0.933388841,0,0,0
18/1/2019,20:00,18/1/2019 20:00,6,20,1,1,18,18,3,NO,NO,WEEKDAY,NORMAL,NORMAL,2018/2,Fair,-2.061890086,0.638430667,-0.387006922,1.243279687,0,0,0
19/1/2019,07:00,19/1/2019 07:00,7,7,1,1,19,19,3,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-2.061890086,0.290935744,-1.464880288,1.243279687,0,0,0
19/1/2019,08:00,19/1/2019 08:00,7,8,1,1,19,19,3,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-2.061890086,0.638430667,-0.925943605,1.243279687,0,0,0
19/1/2019,09:00,19/1/2019 09:00,7,9,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Mostly Cloudy,-1.693845581,0.290935744,-2.273285312,1.553170533,0,0,0
19/1/2019,10:00,19/1/2019 10:00,7,10,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Partly Cloudy,-1.141778824,-0.473553087,-0.117538581,1.863061378,0,0,0
19/1/2019,11:00,19/1/2019 11:00,7,11,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.405689813,-0.960045979,0.960334785,1.553170533,0,0,0
19/1/2019,12:00,19/1/2019 12:00,7,12,1,1,19,19,3,YES,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-1.099043948,1.229803127,1.243279687,0,0,0
19/1/2019,13:00,19/1/2019 13:00,7,13,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-1.099043948,1.229803127,0.933388841,0,0,0
19/1/2019,14:00,19/1/2019 14:00,7,14,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-1.099043948,0.960334785,0.623497995,0,0,0
19/1/2019,15:00,19/1/2019 15:00,7,15,1,1,19,19,3,NO,YES,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.307540902,-0.387006922,0.313607149,0,0,0
19/1/2019,16:00,19/1/2019 16:00,7,16,1,1,19,19,3,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,0.330399197,-1.307540902,-1.734348629,0.313607149,0,0,0
19/1/2019,17:00,19/1/2019 17:00,7,17,1,1,19,19,3,NO,NO,WEEKEND,NORMAL,NORMAL,2018/2,Fair,-0.037645308,-0.68205004,0.960334785,0.313607149,0,0,0
